root	leaf	logFC_root_leaf	PValue_root_leaf	FDR_root_leaf
AT1G01760	2.52318358000598	2.49269875753024	0.0205526353147552	1	1
AT1G01770	5.61224113314819	6.87006657375321	-0.292022104151148	0.0639648725984075	0.538416154923782
AT1G01780	18.5873158364925	17.5730679830337	0.0825633051019278	0.621885551150519	1
AT1G01790	7.0234525228566	6.17457149115785	0.185130118539137	0.162217029580948	0.799105686318907
AT1G01800	56.3429074916192	58.4139829691947	-0.0519169157859008	0.678181139902598	1
AT1G01810	1.376396207805	1.41117090715551	-0.0380102885522614	1	1
AT1G01820	21.2443390907616	22.4243173006164	-0.0785280713380105	0.577778755102273	1
AT1G01830	4.87357240906979	4.58152448638056	0.0873740426886719	0.632813172513055	1
AT1G01840	0.121502680715811	0	3.1526710611417	0.507647422963878	1
AT1G01860	3.64307702777263	3.55297517072256	0.0356594519173446	0.901190320199051	1
AT1G01880	1.05386171311577	1.01965185079247	0.0503491003783999	0.945247519413469	1
AT1G01900	0.85875951412536	1.21731982865137	-0.496887588298313	0.149435880351062	0.772272715247884
AT1G01910	19.5360645758776	19.2811062956345	0.0183490736960347	0.895189033238081	1
AT1G01920	10.4111668059562	11.6270472586809	-0.159867012455916	0.237832498178068	0.919711528846167
AT1G01930	7.03821888556868	7.70686361760267	-0.130891374121921	0.423138956921385	1
AT1G01940	10.9752155934237	11.5176922887526	-0.0710779623453345	0.687365199576822	1
AT1G01950	7.99283393565107	7.14167622787217	0.161437061257315	0.267860324677992	0.944235559062113
AT1G01960	28.5576065231877	26.7720684143736	0.0929434176390023	0.422727990286333	1
AT1G01970	5.05151129607493	5.71634183356335	-0.178320753324994	0.407207749892439	1
AT1G01980	0.0259127021707936	0	2.30662316868135	0.999999999999999	1
AT1G01990	10.1625802492702	12.4284227829414	-0.289408893660186	0.0986959209901901	0.654150140798065
AT1G02000	9.91774482969014	8.48461400839574	0.225982974128093	0.176729549430627	0.825110291926155
AT1G02010	2.86108260322258	3.30312480054867	-0.205399144049216	0.284057980505691	0.969672270083792
AT1G02020	3.9120401937052	3.48115838263347	0.170602808143557	0.479628856015617	1
AT1G02030	0.934724009856301	0.694811721620196	0.42240094001065	0.34612616781547	1
AT1G02040	0.0423979183222759	0	2.30618249143203	0.999999999999999	1
AT1G02050	7.47172708848256	7.74513998757421	-0.0513519756970082	0.828791773292757	1
AT1G02060	7.28773606080784	7.24287247707867	0.0076581461589453	0.979610780786802	1
AT1G02065	0	0	0	1	1
AT1G02067	0	0	0	1	1
AT1G02070	0.835299760924252	0.624916886349483	0.401948517859829	0.592408952177675	1
AT1G02080	15.4900685759243	15.1473224129042	0.0320857511055861	0.778311152314638	1
AT1G02090	20.5362595246407	20.7240261201246	-0.013342590537061	0.925349466019641	1
AT1G02100	22.4848351854287	24.468151314413	-0.122126044082744	0.322941440155802	1
AT1G02110	16.0902746532009	17.3349983548941	-0.108191185616941	0.423613397110442	1
AT1G02120	20.3770531933429	21.9072316268797	-0.104239676785972	0.384020107881166	1
AT1G02130	27.7956918203049	26.9212535245335	0.0468209586834405	0.728810925072166	1
AT1G02140	101.760363437596	103.786987311546	-0.0282300749382207	0.809089071765002	1
AT1G02145	9.14873096986989	9.09975388422169	0.00689133053433843	0.967468453051037	1
AT1G02150	21.1033114030448	22.8371685641543	-0.113361394387282	0.415869177216381	1
AT1G02160	12.802438148686	13.7905604887475	-0.107067719400508	0.617100726596307	1
AT1G02170	25.8593077781374	24.8913466114023	0.0550590184714082	0.674902885284871	1
AT1G02180	2.30165856511088	3.86181891166967	-0.744686213377268	0.01787377885414	0.276124263208729
AT1G02190	0	0	0	1	1
AT1G02205	6.19663431013758	4.74737641810335	0.385896988141993	0.0381834386649485	0.418252469042957
AT1G02210	0	0	0	1	1
AT1G02220	7.2254659249795	8.65452828988433	-0.261779759854395	0.201049538531878	0.861306294373329
AT1G02230	1.3010443250933	0.935173405908442	0.465811777080343	0.290421371057924	0.97768155395469
AT1G02250	0.0584936554134283	0.0603902688283768	-0.0351330666663242	1	1
AT1G02260	2.10525901548321	2.31398403889175	-0.135075555528483	0.595019680559011	1
AT1G02270	4.3959618834609	5.53027751263165	-0.329708566182515	0.0863248033664304	0.610987527921609
AT1G02280	24.9982571599662	28.4308437500917	-0.185797610069105	0.141242484619899	0.758851729946712
AT1G02290	5.77047961225871	6.51801073971317	-0.175091322009686	0.34322801776267	1
AT1G02300	5.43793790753693	8.31771000586435	-0.614894835992049	0.00423992586903101	0.110977031103409
AT1G02305	31.3511859328707	35.9330515104312	-0.196544210169121	0.114359851445753	0.697194276238604
AT1G02310	2.23763910091036	1.38868940718429	0.687543228490811	0.0154047993074861	0.251946782763732
AT1G02320	0	0	0	1	1
AT1G02330	13.4249088497784	14.5796183389046	-0.117369911119994	0.484782285187087	1
AT1G02335	15.005871154566	16.7992264205291	-0.163918130114553	0.363484989401396	1
AT1G02340	1.82893597032218	1.98099403838119	-0.110516196843536	0.736115508942995	1
AT1G02350	1.59691174032921	1.05916773696461	0.590622567176239	0.242977265168102	0.925292940241187
AT1G02360	17.3063580080532	15.4488613356303	0.164706463751036	0.334194041519116	1
AT1G02370	6.39057699831522	5.60665199873216	0.186557841646581	0.381455506004918	1
AT1G02380	0.828595577119636	1.82366873745364	-1.13129004618059	0.00088230859874959	0.0375945538285814
AT1G02390	1.46576091651415	0.940775798492834	0.636686453188107	0.0547435466587187	0.497590325952991
AT1G02400	5.9516659474405	6.26588295277278	-0.0720955270497857	0.778714004884299	1
AT1G02405	0.132475034352829	0.276959233291029	-0.955474756574875	0.698023233255233	1
AT1G02410	13.4434080857233	15.0490588257464	-0.163343118273194	0.279505586696535	0.961244159098306
AT1G02420	0.656706391492301	0.204840927852243	1.65656644097413	0.0165939517452979	0.263309223912254
AT1G02430	0.818615640305857	0.841657008859976	-0.0389814388985185	1	1
AT1G02440	0.505620646564512	0.506253215967771	-0.0253372962592416	1	1
AT1G02450	1.12502866134217	1.05877734860592	0.0722452126258513	1	1
AT1G02460	2.02681461276908	2.34222475597565	-0.206900265046149	0.413223789945291	1
AT1G02470	0.434157407206654	0.313023635606929	0.457134285810747	0.513425524792498	1
AT1G02475	4.22333049266219	5.63969461261769	-0.417262925414248	0.102080352108906	0.663327332486111
AT1G02490	0.670486267390893	1.39311931362616	-0.996265476070558	0.413992851685053	1
AT1G02500	404.802657018646	377.566014764463	0.100534353955032	0.386198119493893	1
AT1G02510	0	0	0	1	1
AT1G02520	3.39712624205903	3.38496471274123	0.00342947690967115	1	1
AT1G02530	0.558321881163104	0.784672395229722	-0.492521062658612	0.176091984286222	0.823750809215017
AT1G02540	0	0	0	1	1
AT1G02550	0	0	0	1	1
AT1G02560	34.4082278767844	34.4464127445944	-0.00164662240778947	0.995052450144553	1
AT1G02570	4.39741159251767	3.4739594797687	0.344204959314217	0.28732669661398	0.973446696627467
AT1G02575	1.47907726027697	0.740477298594237	0.994784354199693	0.0522612923483661	0.485048312277391
AT1G02580	0	0.0229588424120412	-3.18752888179544	0.507454242811315	1
AT1G02590	0	0	0	1	1
AT1G02610	0.50991099111521	0.606392856455087	-0.247281476582742	0.620446017122095	1
AT1G02620	0	0.0295062121135827	-2.33574825090359	1	1
AT1G02630	0.100543451738243	0.051611200573145	0.881905821969776	0.697869263381789	1
AT1G02640	15.5298131814828	28.5775160921017	-0.880282737981983	0.000130843130787248	0.00951312635826967
AT1G02650	0.523915554944614	0.358154958911105	0.53843863575512	0.387612101943705	1
AT1G02660	4.19499194334335	3.34043899079792	0.331420011023756	0.172308074883209	0.819014670013013
AT1G02670	1.04918634728017	1.04243455332012	0.00745270752642975	0.999999999999999	1
AT1G02680	7.13250419156917	7.00623615688207	0.0240636880580519	0.926939085131238	1
AT1G02690	21.2848624098059	20.3462805840667	0.0646265061984293	0.628181717640416	1
AT1G02700	0.676643134920877	0.493062948370918	0.462211578678404	0.503181838022347	1
AT1G02705	0.364064601706864	0.503353328645948	-0.439863795268187	0.802011354420051	1
AT1G02710	0	0	0	1	1
AT1G02720	11.7074857419789	9.52283119921627	0.297532624843867	0.0444705177838324	0.448837032777475
AT1G02730	25.9183266527716	23.4032650929445	0.146661255867893	0.247725577629705	0.932299395210129
AT1G02740	4.58983425415628	4.8096805440645	-0.0649357397133468	0.749836550763741	1
AT1G02750	6.57103449457426	6.05279204722068	0.11877875030668	0.553708838897718	1
AT1G02770	0.18996102591634	0.285039695512273	-0.54490661405654	0.667937056694635	1
AT1G02780	616.078441402336	544.601590623948	0.17788734166921	0.111952425759912	0.691102542039457
AT1G02790	0	0	0	1	1
AT1G02800	0.0165007714548363	0.0163577616265808	-0.0295244495212723	1	1
AT1G02810	40.174675347242	29.1849664474027	0.461299288176687	0.00364185479435038	0.100390266111466
AT1G02813	0.460267408484344	0.0762357124040647	2.28873801051184	0.139826582155519	0.756792117824209
AT1G02816	15.3518328197598	16.8572665900809	-0.133498590859523	0.447500143879224	1
AT1G02820	0.328497368389728	0.559463407802131	-0.750471890998539	0.48174997491848	1
AT1G02830	0	0	0	1	1
AT1G02840	63.0603492605546	63.7384172451253	-0.0154599451450454	0.890428916567562	1
AT1G02850	4.79694445339248	6.10972387786472	-0.349912793647147	0.0528863664714309	0.487913002262057
AT1G02860	13.3074045085567	16.3401996349462	-0.297530248379365	0.0667345432108916	0.549284935972196
AT1G02870	18.8954284055669	16.6253799327036	0.184656412182399	0.259006632756065	0.941007392555877
AT1G02880	11.6264499339934	9.2280319949207	0.332888279845465	0.0274118969211271	0.34907685238098
AT1G02890	22.4828367458136	22.9727047117893	-0.03125840986255	0.783679055265667	1
AT1G02900	125.815183966536	142.888015189898	-0.183339453891795	0.159742309963873	0.794605955608529
AT1G02910	6.91304250756044	8.68825382702174	-0.328494085454098	0.0457300736714134	0.453904578843926
AT1G02920	24.8719298208695	30.4268191163629	-0.291512837368877	0.0408847186349163	0.430989449738842
AT1G02930	16.5845270714976	20.1276139023494	-0.28032063277703	0.0987115671634277	0.654150140798065
AT1G02940	0.0754534146103591	0.037399735324074	0.816837912709016	1	1
AT1G02950	4.24096627820279	3.17500588543544	0.414381853786669	0.149776992420113	0.772882428196436
AT1G02960	8.03031923493427	8.39539301683896	-0.0653145494134189	0.68363270129752	1
AT1G02965	0.0434200698993697	0	2.30662323288601	0.999999999999998	1
AT1G02970	3.04444187056543	3.02475841814992	0.00824240582341067	1	1
AT1G02980	0.0869398813332541	0.177086393428881	-1.01068360592194	0.226020064403501	0.902471223303997
AT1G02990	5.59371160436341	4.9256976331387	0.182507321399691	0.210437314537075	0.875444393411067
AT1G03000	8.61060363397772	9.16385847765766	-0.0897863058087609	0.495502205857177	1
AT1G03010	2.63397957042922	2.53403645287107	0.0600026971860122	0.869635443788619	1
AT1G03020	0.0744990187410316	0.152683135028887	-0.880969989101259	1	1
AT1G03030	8.38377148447134	9.83761059748394	-0.230347587334299	0.131874264377336	0.747062547822146
AT1G03040	18.1463467234167	21.604968304912	-0.252124836537119	0.0467568508268594	0.458117123449047
AT1G03050	0.0194406730335318	0	2.30618241213453	1	1
AT1G03055	0.0814665804576693	0.19618424044731	-1.1953349904139	0.365690058968068	1
AT1G03060	8.80712666720215	8.34405644179562	0.0778383088961861	0.495777596802368	1
AT1G03070	0.890848929664928	1.24959139958786	-0.477806815653004	0.293962666081198	0.980934428352302
AT1G03080	27.4120949058615	24.170421165108	0.181441288846033	0.101041010609482	0.660709115445014
AT1G03090	7.39569376274195	9.19073787163437	-0.314240812714133	0.026541971748615	0.344081608286409
AT1G03100	0.937739957596428	0.723964722312132	0.367307046706048	0.387370810656675	1
AT1G03103	0	0	0	1	1
AT1G03106	0.801678742065886	0.503830893141109	0.678927304929147	0.357341835145314	1
AT1G03110	12.4188926608507	10.1935191141543	0.284925423046781	0.0639954502097791	0.538416154923782
AT1G03120	0.525179688111841	0.428944254761148	0.276138397323429	0.826869604794729	1
AT1G03130	7.63022922251742	16.9764359767094	-1.15486065516348	0.000416410504168106	0.0221358024875282
AT1G03140	35.7587346007943	38.5239576774538	-0.107438691580287	0.364411284147438	1
AT1G03150	9.85064146636552	9.12473631117938	0.108226336413107	0.5684341641713	1
AT1G03160	4.07312479794693	3.9323200614358	0.050235288837942	0.795615553679397	1
AT1G03165	0.0502938869167078	0.0502322356022734	-0.029868594197107	1	1
AT1G03170	0.432370012563723	0.401547560591001	0.110272652008804	0.884649870055604	1
AT1G03180	4.28028908865256	4.73675437025464	-0.145016495020739	0.523965506925916	1
AT1G03190	4.24456613992943	4.49998780253811	-0.0852534450054533	0.624171096921251	1
AT1G03200	0.226289586012625	0.529134906813891	-1.20550969291393	0.0493187029582646	0.471918921742056
AT1G03210	37.4163965456633	38.0322317390747	-0.0234228913862045	0.862593718844904	1
AT1G03220	200.400468587396	196.674815748082	0.0270976045952439	0.803308022563288	1
AT1G03230	51.8957359598325	43.163027090724	0.265848389333985	0.0251513930392477	0.33454388760926
AT1G03240	0.237185490566622	0	4.06826965638223	0.144271469280019	0.762145731354541
AT1G03250	11.2932827372789	11.0865402978449	0.0275561636856742	0.898224259544498	1
AT1G03260	4.44180283154747	4.95281494208144	-0.154973236823087	0.437743839801835	1
AT1G03270	2.32809057096979	1.79536415427366	0.374520412207598	0.208121052146815	0.872185251014169
AT1G03280	13.6853611382305	13.1627539599053	0.05555731581883	0.671456938892232	1
AT1G03290	9.32210752315499	9.77887657057499	-0.0690247701171389	0.607155203729521	1
AT1G03300	0	0	0	1	1
AT1G03310	6.70507511489931	8.91970203764825	-0.410294072202654	0.00917646978401708	0.18169806849722
AT1G03320	0.1286975336606	0	3.15307157939785	0.509917474750203	1
AT1G03325	0	0	0	1	1
AT1G03330	16.473671230821	14.8214218523791	0.151364087957403	0.326426427346795	1
AT1G03340	1.79348412563746	1.80391202686447	-0.0136294379352815	1	1
AT1G03350	34.7861422372996	32.8309844234398	0.0831880771504635	0.500584750075681	1
AT1G03360	11.3663058667127	10.2227492078479	0.152150091460042	0.376504998839127	1
AT1G03365	6.1977666263652	6.12509547724258	0.0165915515858227	0.937094135704448	1
AT1G03370	12.7148588121158	11.9886736557893	0.0842596004289372	0.513738767536818	1
AT1G03380	15.1327806658362	17.3083586712068	-0.19325978807268	0.11710639399179	0.706014172190176
AT1G03390	0	0	0	1	1
AT1G03395	0	0	0	1	1
AT1G03400	1.409249886132	1.53417624787059	-0.127956820893481	0.802716624825864	1
AT1G03410	0.184560568477553	0.160056566700247	0.215786731333298	0.848346949170411	1
AT1G03430	10.9949082677223	11.4883589052249	-0.0621788337056617	0.710117564913648	1
AT1G03440	4.46242091486362	3.33432493860405	0.417684874343992	0.0724618361398784	0.566401775492685
AT1G03445	0.283154491517017	0.195184087275139	0.537849204551715	0.299129983509068	0.986558182740874
AT1G03457	6.39264573055152	6.2033722381668	0.0436438160766664	0.799740231580206	1
AT1G03470	4.36927768788285	4.22436963019702	0.0461727962411926	0.873571702278671	1
AT1G03475	18.6850440677484	19.4094627244069	-0.0548219231975585	0.696743959429664	1
AT1G03490	0	0.0513310251592695	-2.33951570258932	1	1
AT1G03495	4.87431740190256	7.00311523751095	-0.525124657514394	0.0402997039167393	0.428143680274366
AT1G03510	1.22281319010128	1.08374378424476	0.174712870119905	0.675459997767739	1
AT1G03520	5.82506337115822	5.8920457411739	-0.0173000502055307	0.955163424924681	1
AT1G03530	11.4573275957297	9.96374297068829	0.20034800973259	0.297877179974983	0.984553041160849
AT1G03540	1.62969662197708	0.868546509677926	0.892778089316401	0.020594473637162	0.299201471496841
AT1G03550	1.32708723964885	1.361916373653	-0.0380881365696534	0.949564429731942	1
AT1G03560	7.70271875606902	6.03891225094273	0.351849757822519	0.0509892173246584	0.479275898190483
AT1G03590	10.7765927534725	8.48825219089598	0.343759063603596	0.0146565841166279	0.244125394713506
AT1G03600	5.12277276773743	11.6061932983449	-1.18027147820823	3.98390977536815e-07	9.49624993563329e-05
AT1G03610	7.91642462987075	10.1782250026092	-0.363195154122529	0.0273530051153909	0.34907685238098
AT1G03620	2.81970759196579	4.71365560593879	-0.742782600075413	0.0022152752319183	0.0719650226936296
AT1G03630	2.41484868071692	3.72378991728757	-0.621048548830481	0.0154992869788121	0.252904855116503
AT1G03650	3.49938384558943	5.15396060431251	-0.554367861441946	0.0553372152607479	0.500768089236462
AT1G03660	0.957805003820365	0.613433812134725	0.63563370549324	0.12745959300217	0.734660783239722
AT1G03670	0	0	0	1	1
AT1G03680	12.7405979600994	14.0692443179741	-0.141924869225869	0.419569665431164	1
AT1G03687	8.7569032585465	9.20045866419638	-0.0710588709273153	0.657146452320098	1
AT1G03700	6.07896888259122	5.64813433773423	0.108927262701302	0.714116278641786	1
AT1G03710	0.185968479111245	0.511427510707044	-1.39479916682675	0.206879205627621	0.869766132517045
AT1G03720	0	0	0	1	1
AT1G03730	17.877929029012	16.8490462661545	0.086794685997743	0.657283497582754	1
AT1G03740	14.8495112170532	14.8044514368388	0.00494604396754358	0.98066986590137	1
AT1G03750	4.05269688258183	3.99816114719989	0.0176822345629388	0.955517281187038	1
AT1G03760	5.90157850339063	5.86458462739994	0.00905706747385547	0.977250333496602	1
AT1G03770	5.91876371784214	5.74354759844403	0.0424662921088873	0.81167486993726	1
AT1G03780	6.71651110314364	5.31522618344741	0.335389139490897	0.0443895818843378	0.448623552153092
AT1G03790	0.0808074657290474	0.557022117461037	-2.67946820063283	0.00131915480681991	0.0491982347554022
AT1G03800	0.467377829996522	0.693647246784163	-0.542165286041766	0.54241242369568	1
AT1G03810	0.0584592473808322	0.295872250664177	-2.10160110343483	0.237619337503428	0.919711528846167
AT1G03820	54.6770066350373	69.8873961100709	-0.353880043773428	0.00659344289719155	0.147084083720386
AT1G03830	6.74816659072805	6.27313407180538	0.104098916448474	0.512831493404459	1
AT1G03840	8.44248238162175	6.87491491145223	0.296632801023582	0.0857115885901403	0.60852792281654
AT1G03860	49.8339541947015	45.7327784687051	0.123672126543778	0.283090511279213	0.96757897282306
AT1G03870	188.134407422845	150.645588039088	0.320807216753308	0.00843859390810776	0.172555823753789
AT1G03880	0	0.020722108048036	-2.33574805927217	1	1
AT1G03890	0	0	0	1	1
AT1G03900	81.5589198900686	93.3249215199619	-0.194190701237886	0.0922654665778645	0.633141527580387
AT1G03905	5.91526359801881	5.86550288393116	0.0144509392774608	0.960964300852033	1
AT1G03910	18.9393631067045	18.172887884288	0.0589682473124644	0.644608446103622	1
AT1G03920	5.36096415173689	4.46726765456356	0.263126396066778	0.137708417852368	0.754062651491658
AT1G03930	9.70328356438914	8.95821501738101	0.114291114023964	0.47852454695222	1
AT1G03940	4.45270816907231	4.59395399299849	-0.0481801707516204	0.90676985918607	1
AT1G03950	5.11443111093165	6.18728473588141	-0.276115431000274	0.169716342878765	0.81505787253917
AT1G03960	4.29945472784981	4.31791211566697	-0.00526795186850283	1	1
AT1G03970	8.98264057073727	10.4218350640401	-0.214952236999548	0.344104470589383	1
AT1G03980	0.820417626126893	0.802249121026024	0.0270695833439823	1	1
AT1G03982	0	0	0	1	1
AT1G03990	1.68176253858191	2.16128162750617	-0.359016405690727	0.189070248193032	0.844615194023541
AT1G04000	12.3338266338975	12.6818126153701	-0.0415628888217938	0.838717472913851	1
AT1G04010	5.1305655912405	5.11708516940853	0.00379029639593485	1	1
AT1G04020	5.95495083972085	5.58143798400214	0.0926743841356838	0.563127832969562	1
AT1G04030	8.34497743660356	6.9682038788739	0.261708019290671	0.158404140472812	0.792143977923257
AT1G04040	76.1753927436702	66.3252627546622	0.199815198490428	0.0794087987106956	0.588469213592524
AT1G04050	3.35591525690421	3.34000225035655	0.00684826274989882	1	1
AT1G04070	13.8251755908024	15.3334857837012	-0.14861140637417	0.478257380335102	1
AT1G04080	28.9282092354094	27.2504717979076	0.0859690517263262	0.456005576794096	1
AT1G04090	1.25986883729073	0.890168281454214	0.4973412144287	0.213905749087523	0.879923918900224
AT1G04100	3.04086548990677	3.91877142909581	-0.365466929932023	0.160005919037396	0.795044345432752
AT1G04105	0	0	0	1	1
AT1G04110	0.0199296738033333	0	2.30662295811592	1	1
AT1G04120	38.5622337671729	34.7838048812712	0.148617521355155	0.182443342715313	0.836200461269282
AT1G04130	8.19611778645013	7.14898423380966	0.197133648863932	0.242231862243036	0.924974703700913
AT1G04140	35.3175044359928	36.2745974578551	-0.0385100648763958	0.728125113471222	1
AT1G04150	0.760707754904129	0.385610464477969	0.960774435855843	0.0391707490801531	0.4233305925953
AT1G04160	3.48584325713483	2.76693112798977	0.334128467009574	0.0436000783427874	0.444620905929775
AT1G04170	62.3955217771593	54.9964394254275	0.181972571465713	0.144372916746522	0.762145731354541
AT1G04180	15.9925097159311	10.3859196587884	0.62340120394989	0.00500218666038982	0.122745621417405
AT1G04190	29.1905492899525	29.0285081261112	0.00831264768420362	0.955157912483214	1
AT1G04200	13.2862089136194	13.430926469991	-0.0154875213692598	0.904784591195304	1
AT1G04210	16.5856416780687	15.5384682507879	0.0938607882503251	0.435426311762022	1
AT1G04220	3.7156409713321	3.67775209754511	0.0181844281305512	0.95685951833305	1
